ID,TYPE,ORGAN_NAME,ORGAN_CODE,TELPHONE_NUMBER,DZ,REGION_CODE,REGION,HEALTH_EXAMINATION,GSYLJG,SBDDJG,MYBJ,EMERGENCY,HIV,JHBDD
100928,社康中心,深圳市南山区西丽人民医院大学城社区健康服务中心,PDY550126,26528895,南山区西丽镇塘琅村综合楼一、二栋,440305,南山区,没有,不是,是,不是,不是,不是,不是
100929,社康中心,深圳市南山区蛇口人民医院荔林社区健康服务中心,PDY550580,26421344,福满园大厦１０４、105、106,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100930,社康中心,深圳市宝安区西乡人民医院富华社区健康服务中心,PDY651170,29703315,新安街道76区天娇世家D6栋132室,440306,宝安区,有,不是,不是,是,不是,不是,不是
100931,社康中心,深圳市宝安区观澜人民医院黎光社区健康服务中心,PDY651293,28163047,宝安区观澜街道黎光居委黎光工业区,440309,龙华区,没有,不是,是,不是,不是,不是,不是
100932,社康中心,深圳市宝安区松岗人民医院塘下涌社区健康服务中心,PDY650557,0755-27712097,深圳市宝安区松岗镇塘下涌村,440306,宝安区,有,是,不是,是,是,是,不是
100933,社康中心,深圳市光明新区中心医院光明社区健康服务中心,PDY650944,27406800,深圳市宝安区光明街道北区原光明医院,440318,宝安区,有,是,不是,是,是,不是,不是
100934,社康中心,深圳市龙华新区人民医院景龙社区健康服务中心,PDY65120X,27706469,龙华街道景龙街环卫大厦二楼,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100935,社康中心,深圳市龙华新区人民医院三联社区健康服务中心,PDY650450,0755-27743661,深圳市宝安区龙华镇三联村委,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100936,社康中心,深圳市龙华新区人民医院大浪社区健康服务中心,PDY650135,0755-28120604,深圳市宝安区龙华镇大浪村委,440309,龙华区,没有,不是,是,不是,不是,不是,不是
100937,社康中心,深圳市龙华新区人民医院油松社区健康服务中心,PDY650434,0755-28143894,深圳市宝安区龙华镇油松村委,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100938,社康中心,深圳市宝安区福永人民医院白石厦东区社区健康服务中心,PDY651250,27322993,深圳市宝安区福永街道白石厦东区横五巷一号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100939,社康中心,深圳市宝安区西乡人民医院黄田社区健康服务中心,PDY650215,0755-27506199,深圳市宝安区西乡镇黄田林屋村,440306,宝安区,有,是,是,是,是,是,不是
100940,社康中心,深圳市光明新区人民医院塘家社区健康服务中心,PDY650987,27175848,公明街道塘家市场对面,440318,宝安区,有,是,是,是,是,是,不是
100941,社康中心,深圳市宝安区西乡人民医院九围社区健康服务中心,PDY65032X,0755-27484452,西乡街九围居委会21号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100942,社康中心,深圳市光明新区人民医院东坑社区健康服务中心,PDY650493,0755-27170479,深圳市宝安区公明镇东坑村公园对面,440318,宝安区,有,是,是,是,是,不是,不是
100943,社康中心,深圳市南山区蛇口人民医院赤湾港社区健康服务中心,PDY550839,26866176,南山区蛇口赤湾公寓B3栋103、104,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100944,社康中心,深圳市龙岗区布吉人民医院粤宝社区医疗服务站,PDY76006X,28870993,布吉街道,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100945,社康中心,深圳市宝安区沙井人民医院南洞社区健康服务中心,PDY651963,27563072,沙井街道黄埔路正风工业园宿舍一楼,440306,宝安区,有,是,不是,是,是,不是,不是
100946,社康中心,深圳市宝安区人民医院兴东社区健康服务中心,PDY65155X,27661072,宝安区新安街道71区383号,440306,宝安区,有,不是,不是,是,不是,不是,不是
100947,社康中心,深圳市光明新区中心医院圳美社区健康服务中心,PDY650258,0755-27431963,深圳市宝安区光明街道圳美居委,440318,宝安区,有,是,不是,是,是,不是,不是
100948,社康中心,深圳市宝安区人民医院海裕社区健康服务中心,PDY651568,29657241,宝安区新安街道82区裕丰花园十二巷1号,440306,宝安区,有,是,是,不是,不是,不是,不是
100949,社康中心,深圳市光明新区中心医院红坳社区健康服务中心,PDY652114,23407396,深圳市光明新区光明办事处凤凰社区红坳村,440318,宝安区,没有,不是,是,不是,不是,是,不是
100950,社康中心,深圳市宝安区松岗人民医院洪桥头社区健康服务中心,PDY650725,0755-27057805,深圳市宝安区松岗镇洪桥头村,440306,宝安区,有,是,是,是,不是,是,不是
100951,社康中心,深圳市宝安区中医院凯旋社区健康服务中心,PDY652149,27814632,新安街道宝城中心区N8区金泓凯旋城116—123商铺,440306,宝安区,有,不是,不是,是,是,是,不是
100952,社康中心,深圳市宝安区石岩人民医院捷家宝社区健康服务中心,PDY650397,0755-27760217,深圳市宝安区石岩镇中心区吉祥路11号,440306,宝安区,没有,不是,不是,是,不是,不是,不是
100953,社康中心,深圳市宝安区福永人民医院凤凰花苑社区健康服务中心,PDY65227X,23314252,福永街道白石厦社区凤凰花苑2栋01层01号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100954,社康中心,深圳市龙华新区人民医院百丽社区健康服务中心,PDY652296,13692133996,深圳市龙华新区大浪办事处大浪社区华宁路22-3-4-5-6-7号、2层,440309,龙华区,没有,不是,是,是,不是,不是,不是
100955,社康中心,深圳市龙华新区人民医院牛栏前社区健康服务中心,PDY651752,28181148,宝安区民治街道办宝澜大厦1楼,440309,龙华区,没有,不是,不是,是,不是,不是,不是
100956,社康中心,深圳市宝安区松岗人民医院居委会社区健康服务中心,PDY650178,0755-27711709,深圳市宝安区松岗镇居委会沿河南路10号,440306,宝安区,有,是,是,是,是,是,不是
100957,社康中心,深圳市宝安区人民医院区政府社区医疗服务站,PDY66019X,27788311-3736,新安街道政府大楼东区169-179区,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100958,社康中心,深圳市宝安区沙井新桥卫生院,L00027679,0755-27282172,沙井街道新桥社区北环路115号,440306,宝安区,有,不是,不是,是,不是,不是,不是
100959,社康中心,深圳市龙华新区人民医院同胜社区健康服务中心,PDY651357,28141955,宝安区大浪街道同胜开发区114号、115号1-2层,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100960,社康中心,深圳市龙华新区人民医院石坳社区健康服务中心,PDY651322,28078752,龙华大浪街道石坳社区老村河边3栋1-2层,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100961,社康中心,深圳市宝安区观澜人民医院新澜社区健康服务中心,PDY650426,27982323,观澜街道升华二街28号,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100962,社康中心,深圳市宝安区福永人民医院桥头社区健康服务中心,PDY651875,81457972,福永街道桥头村商业街18号一楼,440306,宝安区,有,是,是,是,是,是,不是
100963,社康中心,深圳市光明新区人民医院楼村工业区社区健康服务中心,PDY651920,27548909,公明街道楼村居委民生路第一工业区文礼工业园,440318,宝安区,有,是,不是,是,是,是,不是
100964,社康中心,深圳市宝安区观澜人民医院福民社区健康服务中心,PDY651285,28016403,宝安区观澜街道福民居委悦兴围,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100965,社康中心,深圳市宝安区石岩人民医院料坑社区健康服务中心,PDY651226,27635255,石岩街道料坑西十一巷9栋,440306,宝安区,有,是,是,是,是,不是,不是
100966,社康中心,深圳市宝安区观澜人民医院岗头社区健康服务中心,PDY651517,28017284,宝安区观澜街道观澜第六工业区,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100967,社康中心,深圳市宝安区观澜人民医院大三村社区健康服务中心,PDY652085,28010948,观澜街道大水坑桔坑路（大三村23号）,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100968,社康中心,深圳市宝安区西乡人民医院颐康园社区健康服务中心,PDY651277,27454005,宝安区西乡街道桃源居森林体育公园,440306,宝安区,有,是,不是,是,是,不是,不是
100969,社康中心,深圳市宝安区西乡人民医院盐田社区健康服务中心,PDY65008X,0755-27809789,深圳市宝安区西乡镇盐田新一街23号,440306,宝安区,有,不是,不是,是,是,不是,不是
100970,社康中心,深圳市宝安区沙井人民医院马鞍山社区健康服务中心,PDY650637,0755-27220496,深圳市宝安区沙井镇马鞍山,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100971,社康中心,深圳市宝安区西乡人民医院石街社区健康服务中心,PDY651154,29603057,西乡街道固戍居委石街附2号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100972,社康中心,深圳市宝安区中心医院南太社区医疗服务站,PDY660069,27693209,西乡街道固戍南太工业区工会大楼一楼,440306,宝安区,没有,不是,不是,不是,不是,是,不是
100973,社康中心,深圳市宝安区西乡人民医院臣田社区健康服务中心,PDY650311,0755-27936264,深圳市宝安区西乡镇臣田村一号,440306,宝安区,没有,是,不是,是,是,不是,不是
100974,社康中心,深圳市宝安区福永人民医院新田社区健康服务中心,PDY651808,29794304,宝安区福永街道新田居委,440306,宝安区,没有,不是,是,不是,不是,是,不是
100975,社康中心,深圳市光明新区人民医院根竹园社区健康服务中心,PDY651007,27120824,公明街道根竹园居委会旁,440318,宝安区,没有,不是,不是,不是,不是,是,不是
100976,社康中心,深圳市光明新区人民医院红星社区健康服务中心,PDY650792,0755-27182227,深圳市宝安区公明镇红星村市场对面,440318,宝安区,没有,是,是,不是,不是,是,不是
100977,社康中心,深圳市宝安区石岩人民医院园美社区健康服务中心,PDY652210,29402730,石岩街道园美社区园岭大道27号,440306,宝安区,没有,不是,是,不是,不是,是,不是
100978,社康中心,深圳市龙岗区布吉人民医院振兴社区医疗服务站,PDY760086,28870993,布吉街道,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100979,社康中心,深圳市南山区人民医院南园社区健康服务中心,PDY55010X,0755-26642319,深圳市南山区南园村新六坊三号,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100980,社康中心,深圳市龙岗区平湖人民医院新南第一社区健康服务中心,PDY75070X,0755-28857438,平湖街道守珍街旭日广场旁,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100981,社康中心,深圳市南山区蛇口人民医院风华社区健康服务中心,PDY550820,26866176,南山区风华社区鼎太风华会所3楼,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100982,社康中心,深圳市宝安中医院御龙湾社区健康服务中心,PDY652528,27802542,深圳市宝安区金海路松茂御龙湾雅苑一期A10-5,440306,宝安区,有,是,是,是,是,不是,不是
100983,社康中心,深圳宝田医院玉塘社区社康服务中心,PDY65235X,0755-27416611,深圳市光明新区玉塘街道田寮社区环田路88号1-3层,440306,宝安区,没有,不是,不是,是,不是,不是,不是
100984,社康中心,深圳市龙岗区第五人民医院融湖社区健康服务中心,PDY752246,84681120,深圳市龙岗区平湖街道融湖世纪花园2号楼01层05号,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100985,社康中心,深圳市南山区蛇口人民医院双玺花园社区健康服务中心,PDY551102,15999575035,南山区蛇口望海路与工业三路交汇处双玺花园一期1栋K座架空层1栋P4,440305,南山区,有,不是,是,是,不是,是,不是
100986,社康中心,深圳市福田区深康村社区健康服务中心,PDY450977,13480762870,深圳市福田区侨城东路与友邻路交汇处深康村1栋1-2层,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100987,社康中心,深圳市罗湖区医院集团工行功能社区健康服务站,PDY350706,待补充,罗湖区笋岗东路3007号洪涛大厦一层,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100988,社康中心,龙岗区第七人民医院樟树布社区健康服务中心,PDY752254,123456789,南湾街道樟树布村上园3巷4-5号,440307,龙岗区,没有,不是,是,不是,不是,不是,不是
100989,社康中心,深圳市宝安区沙井人民医院禧园社区健康服务中心,PDY652544,1234567899,深圳市宝安区新桥街道禧园小区3栋2楼201,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
